,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
410,411,008947,华夏鼎源债券A,2021-11-15,1.0762,1.0762,-0.23,0.35,0.43,-0.68,4.08,4.15,,,2.52,7.62,4.1317,0.08%
411,412,700006,平安添利债券C,2021-11-12,1.1834,1.6064,0.08,0.22,0.77,1.24,4.07,5.67,8.74,13.78,5.38,64.69,5.8336,0.00%
412,413,000997,南方双元A,2021-11-15,1.3030,1.3290,0.08,0.31,1.24,0.93,4.07,6.98,16.76,22.69,6.80,33.60,7.0724,0.08%
413,414,010353,南方崇元纯债A,2021-11-15,1.0452,1.0452,0.01,0.07,0.66,1.10,4.07,,,,,4.52,4.51,0.05%
414,415,008627,南方0-5年江苏城投债C,2021-11-15,1.0405,1.0405,0.04,0.07,0.48,4.05,4.05,4.05,,,4.05,4.05,,0.00%
415,416,070026,嘉实信用债券C,2021-11-12,1.1610,1.5140,0,0.17,0.78,1.31,4.03,4.55,5.24,11.79,5.07,59.75,4.8045,0.00%
416,417,001031,华夏安康债券A,2021-11-12,1.60,1.76,0.25,1.27,1.72,0.95,4.03,6.45,18.52,24.80,2.04,82.58,5.8901,0.08%
417,418,110028,易方达安心回报债券B,2021-11-15,1.9450,2.9920,-0.05,0.57,0.40,0.11,4.02,9.83,26.48,42.37,6.07,258.89,9.4335,0.00%
418,419,006727,博时中债3-5进出口行A,2021-11-15,1.0713,1.1190,0.07,0.06,0.69,0.77,4.02,6.70,9.23,,5.39,12.25,6.5811,0.06%
419,420,001001,华夏债券A/B,2021-11-15,1.3220,2.2120,-0.08,0.61,0.84,0.92,4.01,6.87,23.01,30.17,5.42,202.51,6.7797,0.10%
420,421,002902,财通资管积极收益债券C,2021-11-12,1.1699,1.2549,0.10,0.50,1.53,1.62,3.99,4.69,10.17,14.31,4.69,26.96,4.8486,0.00%
421,422,162210,泰达宏利集利债券A,2021-11-15,1.3955,1.9572,-0.34,0.29,-0.88,1.78,3.98,8.18,11.86,19.46,6.23,115.05,8.0344,0.08%
422,423,485022,工银尊益中短债F,2021-11-12,1.0598,1.0598,0.01,0.02,0.67,3.96,3.96,,,,,5.98,,0.00%
423,424,005159,华泰保兴尊合债券A,2021-11-15,1.2909,1.2909,0.05,0.20,0.44,1.07,3.95,6.19,9.85,20.89,6.30,29.09,6.1626,0.08%
424,425,007822,华泰紫金丰利中短债发起C,2021-11-15,0.9792,0.9792,0,-0.06,0.24,2.45,3.95,9.54,-3.63,,7.53,-2.08,9.7020,0.00%
425,426,010175,英大智享债券C,2021-11-15,1.0519,1.0519,0.18,0.15,0.91,3.18,3.95,,,,5.45,5.18,4.989501,0.00%
426,427,531009,建信收益增强债券C,2021-11-12,1.7460,1.8610,0.75,1.57,3.07,3.13,3.93,4.55,13.23,15.71,1.93,94.66,4.9279,0.00%
427,428,395011,中海增强收益债券A,2021-11-15,1.27,1.5660,0.16,0.32,0.79,1.52,3.93,6.79,17.30,25.43,4.79,63.18,6.5339,0.08%
428,429,008530,汇安信利债券C,2021-11-12,1.0189,1.1076,0.05,0.30,1.65,2.77,3.93,6.46,,,6.47,11.19,6.3181,0.00%
429,430,008610,海富通添鑫收益债券C,2021-11-15,1.0944,1.0944,-0.16,0.27,0.82,0.22,3.93,8.10,,,6.26,9.44,8.0327,0.00%
430,431,001003,华夏债券C,2021-11-15,1.30,2.15,0,0.62,0.85,0.93,3.92,6.64,22.33,29.03,5.26,150.56,6.3830,0.00%
431,432,006114,人保鑫利债券A,2021-11-15,1.1762,1.1762,-0.13,0.34,0.21,1.29,3.91,5.05,7.67,16.18,2.80,17.62,4.8335,0.08%
432,433,121012,国投瑞银优化增强债券A/B,2021-11-15,1.76,2.0940,0.17,0.46,1.79,1.97,3.90,6.15,19.65,23.68,5.52,124.80,5.5889,0.08%
433,434,004808,中银证券安弘债券C,2021-11-15,1.2883,1.2883,-0.50,-0.12,0.41,0.55,3.90,7.94,16.02,24.68,5.58,28.83,8.3696,0.00%
434,435,970022,信达丰睿六个月持有,2021-11-15,1.0233,1.1963,0.03,0.21,0.79,2.63,3.90,,,,,3.79,3.763059,0.008%
435,436,009089,嘉实稳固收益债券A,2021-11-12,1.1730,1.2920,0.26,1.03,2.27,1.53,3.89,6.44,,,4.70,17.81,6.5284,0.08%
436,437,001033,华夏安康债券C,2021-11-12,1.5540,1.7140,0.26,1.24,1.70,0.84,3.88,6.15,17.82,23.73,1.77,77.60,5.5706,0.00%
437,438,008525,华泰柏瑞锦瑞债券C,2021-11-15,1.0555,1.0555,-0.03,0.71,2.14,1.32,3.87,4.37,,,2.62,5.55,4.4313,0.00%
438,439,001235,中银国有企业债A,2021-11-15,1.0770,1.2770,0,0.09,0.94,1.03,3.86,6.19,11.96,17.81,4.97,31.02,6.0907,0.08%
439,440,008948,华夏鼎源债券C,2021-11-15,1.0698,1.0698,-0.23,0.35,0.39,-0.78,3.86,3.73,,,2.17,6.98,3.7241,0.00%
440,441,010354,南方崇元纯债C,2021-11-15,1.0425,1.0425,0,0.05,0.62,1,3.86,,,,,4.25,4.25,0.00%
441,442,970030,安信资管瑞元添利B,2021-11-12,1.0555,1.0555,0.02,0.26,1.06,1.61,3.85,,,,,4.27,4.26751,0.05%
442,443,005160,华泰保兴尊合债券C,2021-11-15,1.2810,1.2810,0.04,0.20,0.42,1.03,3.84,5.98,9.42,20.21,6.11,28.10,5.9666,0.00%
443,444,006331,中银国有企业债C,2021-11-15,1.0540,1.1780,0.09,0.19,0.96,1.05,3.84,4.06,9.40,14.84,4.77,16.78,3.9616,0.00%
444,445,000998,南方双元C,2021-11-15,1.2750,1.3010,0,0.24,1.19,0.79,3.83,6.52,15.80,21.20,6.43,30.74,6.6946,0.00%
445,446,006097,平安高等级债A,2021-11-12,1.0902,1.0902,0.01,-0.01,-0.27,-0.50,3.82,4.97,7.88,,4.65,9.02,4.9986,0.06%
446,447,007640,泰达宏利永利债券,2021-11-15,1.1222,1.1222,0.03,0.04,1.41,2.24,3.80,9.99,12.01,,7.76,12.22,9.9040,0.08%
447,448,395012,中海增强收益债券C,2021-11-15,1.2360,1.5020,0.16,0.41,0.82,1.48,3.78,6.43,16.36,23.89,4.48,55.40,6.0876,0.00%
448,449,000143,鹏华双债加利债券A,2021-11-12,1.8242,1.8742,0.15,0.66,1.41,0.10,3.78,8.69,25.35,36.31,6.50,91.47,8.5510,0.08%
449,450,162299,泰达宏利集利债券C,2021-11-15,1.3069,1.8623,-0.34,0.28,-0.91,1.67,3.76,7.75,10.93,18,5.86,103.76,7.6057,0.00%
450,451,160217,国泰信用互利债券A,2021-11-15,1.0977,1.5991,-0.03,0.45,1.24,1.84,3.76,5.97,8.27,14.36,5.59,73.96,6.0120,0.08%
451,452,003703,博时富鑫纯债,2021-11-15,1.0699,1.1629,0.43,0.97,1.28,2.55,3.75,5.53,7.41,11.32,4.69,16.91,5.0488,0.08%
452,453,006974,金鹰鑫日享债券A,2021-11-12,1.1459,1.1459,0.01,0.07,0.50,0.83,3.75,7.54,12.32,,5.80,14.59,7.5155,0.08%
453,454,008726,平安添裕债券A,2021-11-15,1.0763,1.0763,-0.20,0.48,0.89,1.10,3.75,8.45,,,4.60,7.63,8.5447,0.08%
454,455,006499,中科沃土沃盛纯债C,2021-11-12,1.0101,1.0240,0.01,-0.01,0.17,0.52,3.73,5.30,,,4.68,2.40,5.2872,0.00%
455,456,128112,国投瑞银优化增强债券C,2021-11-15,1.7290,2.0350,0.17,0.46,1.77,1.83,3.72,5.75,18.67,22.19,5.17,115.63,5.1798,0.00%
456,457,217003,招商安泰债券A,2021-11-15,1.2580,2.1795,0.06,0.06,0.81,0.76,3.71,6.46,9.77,15.65,6.29,183.81,6.4787,0.08%
457,458,006115,人保鑫利债券C,2021-11-15,1.1640,1.1640,-0.13,0.34,0.18,1.19,3.71,4.64,6.85,15.16,2.44,16.40,4.4261,0.00%
458,459,008504,国泰信用互利债券C,2021-11-15,1.0960,1.2053,-0.03,0.44,1.23,1.80,3.71,5.88,,,5.49,5.81,5.9195,0.00%
459,460,000186,华泰柏瑞季季红债券,2021-11-15,1.0646,1.4492,0.08,0.10,0.67,1.26,3.70,4.72,8,12.73,4.52,54.08,4.6896,0.08%
460,461,164808,工银四季收益债券(LOF),2021-11-15,1.0882,1.7602,0.10,0.30,0.77,1.45,3.69,6.11,10.99,17.12,5.61,103.37,6.2340,0.08%
461,462,519726,交银稳固收益债券,2021-11-15,1.1889,,-0.29,-0.09,-0.04,-1.01,3.69,4.69,8.67,11.74,4.94,67.19,4.9371,0.08%
462,463,003209,鹏华丰达债券,2021-11-12,1.0451,1.1481,0.01,0.05,0.77,1,3.69,5.77,9.22,14,5.29,15.47,5.9042,0.08%
463,464,485105,工银增强收益债券A,2021-11-12,1.2555,2.0588,-0.02,0.42,1.05,1.75,3.69,8.23,19.38,21.25,6.64,154.43,8.4859,0.08%
464,465,001945,东方红信用债债券A,2021-11-15,1.2013,1.3613,0,0.32,0.87,1.35,3.69,7.82,14.74,23.63,7.29,38.65,7.6399,0.08%
465,466,970031,安信资管瑞元添利C,2021-11-12,1.0540,1.0540,0.02,0.25,1.04,1.52,3.69,,,,,4.12,4.119332,0.00%
466,467,001993,博时裕泰纯债债券,2021-11-15,1.1932,1.31,0.08,0.13,0.69,1.35,3.68,5.43,10.58,17.15,4.92,33.69,5.3734,0.08%
467,468,006975,金鹰鑫日享债券C,2021-11-12,1.1427,1.1427,0.01,0.07,0.47,0.78,3.67,7.41,12.07,,5.70,14.27,7.3865,0.00%
468,469,008740,国寿安保尊盛双债债券A,2021-11-12,1.0719,1.0719,0.07,0.37,1.37,1.94,3.67,4.62,,,5.22,7.19,5.1192,0.08%
469,470,531008,建信稳定增利债券A,2021-11-12,1.9550,1.9570,0.26,1.03,2.25,2.41,3.66,4.77,8.85,13.92,4.43,53.38,4.8820,0.06%
470,471,005656,光大安泽债券A,2021-11-15,1.0970,1.22,0.39,1.40,1.77,1.03,3.66,4.19,14.87,21.40,3.53,22.75,3.6541,0.08%
471,472,003425,江信添福A,2021-11-15,1.2124,1.2224,0.05,0.11,0.86,1.47,3.62,6.02,7.43,20,5.13,22.44,5.9451,0.05%
472,473,006961,南方7-10年国开债A,2021-11-15,1.1354,1.1354,0.11,0.08,1.04,1.01,3.62,6.44,10.35,,5.15,13.54,6.2190,0.06%
473,474,010249,国金惠诚债券A,2021-11-15,1.0369,1.0369,-0.10,0.50,1.27,1.14,3.61,,,,,3.69,3.79,0.08%
474,475,070020,嘉实稳固收益债券C,2021-11-12,1.16,1.7140,0.26,0.96,2.20,1.42,3.60,6.02,18.87,28.48,4.27,89.99,6.1129,0.00%
475,476,002421,新华增强债券A,2021-11-12,1.2967,1.2967,0.20,0.50,1.54,0.64,3.60,2.90,8.22,14.50,4.45,29.67,3.5537,0.08%
476,477,001957,嘉合磐通债券A,2021-11-15,1.1858,1.2358,0,-0.05,-0.39,0.60,3.59,6.24,12.66,19.03,5.55,23.91,6.2355,0.08%
477,478,162712,广发聚利债券(LOF)A,2021-11-15,1.5093,1.9844,-0.66,-0.40,-0.84,-1.46,3.58,4.89,9.59,14.95,4.36,115.02,5.8230,0.08%
478,479,004441,富荣富兴纯债,2021-11-15,1.1857,1.2617,0.06,0.07,0.54,1.14,3.57,5.05,9.96,17.57,4.90,27.27,5.0159,0.08%
479,480,006962,南方7-10年国开债C,2021-11-15,1.1326,1.1326,0.11,0.08,1.03,0.97,3.57,6.37,10.15,,5.08,13.26,6.1456,0.00%
480,481,217203,招商安泰债券B,2021-11-15,1.2669,2.1204,0.06,0.06,0.79,0.68,3.56,6.14,9.12,14.63,6.02,137.49,6.1625,0.00%
481,482,519024,海富通稳健添利债券A,2021-11-15,1.2810,1.5480,0,0.16,0.79,1.18,3.56,2.48,7.92,6.75,2.40,55.59,2.3981,0.08%
482,483,163819,中银信用增利债券(LOF)A,2021-11-15,1.0760,1.68,0,0.28,0.37,0.37,3.55,6.82,11,19.10,5.61,85.70,6.9213,0.08%
483,484,003358,易方达中债7-10年国开债A,2021-11-15,1.1494,1.1736,0.11,0.06,1,0.96,3.54,6.60,10.89,16.16,5.19,17.43,6.4024,0.08%
484,485,008727,平安添裕债券C,2021-11-15,1.0702,1.0702,-0.21,0.47,0.85,0.99,3.54,8.01,,,4.23,7.02,8.1157,0.00%
485,486,010899,上银慧恒收益增强债券,2021-11-12,1.0285,1.0285,0.24,1.21,1.45,-4.92,3.54,,,,,2.85,2.85,0.08%
486,487,002796,景顺长城景盈双利债券A,2021-11-12,1.2228,1.2278,0.24,0.66,1.71,1.16,3.53,3.87,7.74,15.20,3.02,22.89,4.1212,0.08%
487,488,675111,西部利得汇享债券A,2021-11-12,1.1579,1.3243,0.04,0.06,0.63,0.95,3.51,5.72,12.59,23.16,5.83,34.51,5.8699,0.05%
488,489,530008,建信稳定增利债券C,2021-11-12,1.8910,2.1660,0.27,1.07,2.27,2.33,3.50,4.36,7.99,12.62,4.07,139.17,4.5329,0.00%
489,490,001946,东方红信用债债券C,2021-11-15,1.1733,1.3333,-0.01,0.31,0.84,1.24,3.48,7.38,13.83,22.32,6.91,35.67,7.2216,0.00%
490,491,485005,工银增强收益债券B,2021-11-12,1.2472,1.9889,-0.02,0.40,1.01,1.65,3.48,7.79,18.43,19.79,6.26,140.25,8.0528,0.00%
491,492,050106,博时稳定价值债券A,2021-11-15,1.6490,2.1910,0.06,0.24,0.73,0.72,3.48,5.91,13.56,18.32,5.23,143.09,5.8449,0.08%
492,493,009803,易方达中债7-10年国开债C,2021-11-15,1.1475,1.1717,0.11,0.05,0.98,0.92,3.48,6.49,,,5.09,6.97,6.2964,0.00%
493,494,000118,广发聚鑫债券A,2021-11-15,1.5274,2.2329,0.02,0.67,1.50,0.64,3.47,6.92,29.64,53.45,4.77,152.12,6.7584,0.08%
494,495,007609,汇安嘉诚债券A,2021-11-12,1.0860,1.1385,0.05,0.15,0.62,1.45,3.47,5.92,12.78,,5.39,14.22,6.0546,0.06%
495,496,395001,中海稳健收益债券,2021-11-15,1.2270,1.8170,-0.08,0.16,0.41,0.66,3.46,4.69,10.54,17.08,4.34,108.76,4.6888,0.00%
496,497,001011,华夏希望债券A,2021-11-15,1.2870,1.8370,0,0.16,0.31,0,3.46,6.63,12.99,21.02,4.80,111.20,6.4516,0.10%
497,498,003426,江信添福C,2021-11-15,1.2606,1.2706,0.04,0.10,0.82,1.39,3.46,16.94,18.21,25.53,4.85,27.32,16.8815,0.00%
498,499,675113,西部利得汇享债券C,2021-11-12,1.1532,1.3141,0.03,0.04,0.62,0.92,3.46,5.60,12.35,22.55,5.74,33.38,5.7594,0.00%
499,500,008741,国寿安保尊盛双债债券C,2021-11-12,1.0648,1.0648,0.08,0.36,1.34,1.84,3.46,4.20,,,4.87,6.48,4.7001,0.00%
500,501,000171,易方达裕丰回报债券,2021-11-15,1.89,2.1750,0.05,0.21,0.39,-0.21,3.45,8.56,21.75,32.99,5.35,117.45,8.7771,0.10%
501,502,005657,光大安泽债券C,2021-11-15,1.0843,1.2049,0.39,1.39,1.74,0.93,3.45,3.77,13.96,19.91,3.18,21.15,3.2431,0.00%
502,503,006459,人保鑫裕增强A,2021-11-15,1.15,1.15,-0.06,0.50,0.43,0.46,3.45,4.65,7.56,15,2.17,15,4.4666,0.08%
503,504,002795,平安惠盈纯债A,2021-11-15,1.1170,1.2050,0,0.09,0.90,0.99,3.43,5.18,8.13,13.42,4.88,21.47,5.2780,0.08%
504,505,008435,长信中证转债及可交换债50指数A,2021-11-15,1.0536,1.0536,-0.40,0.90,1.89,1.91,3.43,3.58,,,3,5.36,3.9403,0.05%
505,506,163827,中银产业债债券A,2021-11-15,1.1965,1.4415,0.09,0.41,1.12,1.81,3.43,7.22,17.58,27.46,5.08,50.53,6.8758,0.08%
506,507,007828,创金合信信用红利债券A,2021-11-12,1.1473,1.1473,0.02,0.10,0.65,1.16,3.42,5.54,13.85,,5.44,14.73,5.7322,0.06%
507,508,008436,长信中证转债及可交换债50指数C,2021-11-15,1.0506,1.0506,-0.40,0.90,1.88,1.92,3.42,3.36,,,2.81,5.06,3.7372,0.00%
508,509,008202,中银恒裕9个月持有期债券A,2021-11-15,1.0870,1.0870,0.04,0.08,0.50,0.99,3.42,5.04,,,4.58,8.70,5.0159,0.03%
509,510,519023,海富通稳健添利债券C,2021-11-15,1.2430,1.5070,0,0.16,0.73,1.14,3.41,2.39,7.43,6.42,2.39,56.13,2.3046,0.00%
510,511,005846,宝盈盈泰纯债债券A,2021-11-12,1.1596,1.2116,0.02,0.06,0.67,1.25,3.41,4.66,8.86,17.52,4.84,21.72,4.8179,0.08%
511,512,010816,银华远兴一年持有期债券,2021-11-15,1.0258,1.0258,-0.13,0.53,2.29,1.89,3.41,,,,,2.58,2.71,0.08%
512,513,000104,华宸未来稳健添利债券A,2021-11-15,1.1802,1.3902,0.06,0.03,1.41,1.58,3.40,4.44,6.96,12.04,4.29,43.97,4.6398,0.08%
513,514,002422,新华增强债券C,2021-11-12,1.2676,1.2676,0.21,0.49,1.51,0.53,3.40,2.49,7.37,13.12,4.09,26.76,3.1408,0.00%
514,515,007235,广发聚利债券(LOF)C,2021-11-15,1.4967,1.5919,-0.66,-0.40,-0.87,-1.55,3.40,4.53,8.84,,4.05,11.94,5.4673,0.00%
515,516,620009,金元顺安丰祥债券,2021-11-15,1.2366,1.4366,0.08,0.26,1.03,1.11,3.39,5.69,11.21,18.68,5.60,47.82,5.6069,0.06%
516,517,003376,广发中债7-10年国开债指数A,2021-11-15,1.1816,1.1926,0.10,0.06,0.94,0.96,3.39,6.46,10.58,16.70,5.07,19.33,6.2658,0.05%
517,518,010250,国金惠诚债券C,2021-11-15,1.0343,1.0343,-0.10,0.50,1.23,1.04,3.39,,,,,3.43,3.53,0.00%
518,519,008302,永赢易弘债券,2021-11-12,1.0562,1.0562,0.05,0.28,0.82,1.18,3.38,4.80,,,4.88,5.62,5.1259,0.08%
519,520,001958,嘉合磐通债券C,2021-11-15,1.1731,1.2231,0,-0.06,-0.42,0.50,3.38,5.81,11.79,17.94,5.17,22.60,5.8086,0.00%
520,521,011280,华宝双债增强债券A,2021-11-15,1.0353,1.0353,0.16,0.90,1.39,1.35,3.37,,,,,3.53,3.36,0.08%
521,522,161115,易方达岁丰添利债券(LOF),2021-11-15,1.50,2.4110,0,0.19,0.74,0.74,3.36,7.81,21.67,36.89,5.75,180.08,7.4331,0.08%
522,523,206018,鹏华产业债债券,2021-11-12,1.12,1.6160,0.09,0.27,0.93,1.11,3.36,5.17,11.68,21.35,5.26,74.10,5.2590,0.08%
523,524,004388,鹏华丰享债券,2021-11-12,1.1339,1.2599,0.02,0.04,0.90,1.07,3.36,5.37,9.79,15.54,5.24,27.41,5.5014,0.08%
524,525,010871,中银信用增利债券(LOF)C,2021-11-15,1.0720,1.1050,0.09,0.28,0.37,0.28,3.36,,,,5.33,6.14,6.041364,0.00%
525,526,007762,富国天盈债券(LOF)A,2021-11-15,1.1895,1.1895,0.05,0.22,0.59,1.04,3.35,6.37,13.83,,6.44,14.42,6.3037,0.08%
526,527,011062,广发中债7-10年国开债指数E,2021-11-15,1.1805,1.1805,0.10,0.05,0.94,0.95,3.34,,,,,4.91,4.79872,0.00%
527,528,002797,景顺长城景盈双利债券C,2021-11-12,1.1997,1.2027,0.23,0.65,1.68,1.05,3.32,3.46,6.88,13.82,2.66,20.33,3.7085,0.00%
528,529,003999,富荣富祥纯债,2021-11-15,1.2213,1.2443,0.06,0.06,0.35,0.95,3.32,3.16,8.06,15.09,2.75,24.93,3.1348,0.08%
529,530,675161,西部利得汇盈债券A,2021-11-12,1.1296,1.1696,0.02,0.10,0.70,1.40,3.32,5.25,10.73,14.55,4.96,17.38,5.3534,0.05%
530,531,010096,博远鑫享三个月债券A,2021-11-12,1.0852,1.0852,0.06,0.33,0.71,0.19,3.32,8.11,,,6.01,8.52,,0.08%
531,532,002501,银华远景债券,2021-11-15,1.1790,1.3370,-0.17,0.60,2.17,1.38,3.31,6.31,18.79,30.84,3.76,35.42,6.3073,0.08%
532,533,010098,博远鑫享三个月债券E,2021-11-12,1.0852,1.0852,0.06,0.33,0.72,0.19,3.31,8.11,,,6.01,8.52,,0.00%
533,534,091023,大成安汇金融债A,2021-11-12,1.0555,1.0555,0.01,0.03,0.90,1.36,3.29,4.90,,,3.42,5.55,4.9413,0.08%
534,535,004555,南方和元A,2021-11-15,1.0130,1.22,0.10,0.10,0.80,1.09,3.29,5.26,9,13.94,4.63,23.92,5.1511,0.08%
535,536,270009,广发增强债券C,2021-11-15,1.2149,1.7989,0.01,0.15,0.82,0.81,3.28,5.34,7.86,11.96,4.73,99.42,5.3357,0.00%
536,537,050006,博时稳定价值债券B,2021-11-15,1.61,2.1160,0.06,0.19,0.68,0.61,3.28,5.51,12.84,17.28,4.94,141.85,5.5103,0.00%
537,538,630007,华商稳健双利债券A,2021-11-15,1.60,1.9350,0.06,0.19,0.57,0.34,3.27,9.56,23.76,33.28,7.05,97.72,8.8544,0.08%
538,539,675100,西部利得得尊纯债A,2021-11-12,1.1297,1.2497,0.05,0.07,0.62,0.90,3.26,4.89,10.99,17.91,4.98,25.13,5.0353,0.05%
539,540,007610,汇安嘉诚债券C,2021-11-12,1.0803,1.1288,0.04,0.14,0.59,1.34,3.26,5.49,11.88,,5.02,13.20,5.6322,0.00%
540,541,008203,中银恒裕9个月持有期债券C,2021-11-15,1.0808,1.0808,0.04,0.07,0.47,0.92,3.26,4.74,,,4.30,8.08,4.7001,0.00%
541,542,675163,西部利得汇盈债券C,2021-11-12,1.1207,1.1656,0.02,0.09,0.68,1.37,3.25,5.15,10.40,14.17,4.87,16.89,5.2597,0.00%
542,543,006460,人保鑫裕增强C,2021-11-15,1.1507,1.1507,-0.06,0.50,0.40,0.37,3.25,4.27,7.03,15.07,1.84,15.07,4.0955,0.00%
543,544,009403,平安惠盈纯债C,2021-11-15,1.1120,1.1120,0.09,0.18,0.91,1,3.25,4.91,,,4.61,2.96,4.8114,0.00%
544,545,519186,万家稳健增利债券A,2021-11-12,1.1870,1.7410,0.03,0.36,0.36,1.84,3.24,5.05,9.16,14.30,4.72,94.20,5.2305,0.08%
545,546,090023,大成安汇金融债C,2021-11-12,1.0544,1.0544,0.01,0.03,0.89,1.35,3.23,4.81,,,3.34,5.44,4.8424,0.00%
546,547,080003,长盛积极配置债券,2021-11-12,1.2648,1.8428,0.10,0.10,1.40,1.37,3.22,2.60,10.63,17.74,1.79,103.68,2.9130,0.08%
547,548,000119,广发聚鑫债券C,2021-11-15,1.5225,2.1971,0.01,0.66,1.46,0.53,3.22,6.46,28.64,52,4.38,146.12,6.3088,0.00%
548,549,008936,中银产业债债券C,2021-11-15,1.1886,1.2286,0.08,0.41,1.08,1.71,3.22,6.78,,,4.71,11.63,6.4575,0.00%
549,550,001013,华夏希望债券C,2021-11-15,1.2530,1.7830,-0.08,0.16,0.24,-0.08,3.21,6.28,12.28,19.85,4.50,102.51,6.1812,0.00%
550,551,001862,东方红收益增强债券A,2021-11-15,1.1825,1.3525,-0.13,0.08,0.95,1.79,3.21,6.42,17.26,30.79,5.32,38.21,6.2546,0.80%
551,552,003377,广发中债7-10年国开债指数C,2021-11-15,1.1586,1.1696,0.10,0.04,0.91,0.87,3.21,6.10,9.82,15.76,4.75,17.02,5.9012,0.00%
552,553,007829,创金合信信用红利债券C,2021-11-12,1.1395,1.1395,0.01,0.08,0.61,1.06,3.21,5.12,12.80,,5.07,13.95,5.3142,0.00%
553,554,008939,华泰紫金月月购3月滚动债A,2021-11-15,1.0575,1.0575,-0.04,0.25,0.86,1.85,3.21,4.92,,,5.18,5.75,5.1800,0.05%
554,555,008044,博远增强回报债券A,2021-11-12,1.0033,1.0858,0.12,0.37,0.28,-3.04,3.19,4.44,,,1.28,8.62,4.4711,0.08%
555,556,004108,信诚稳泰A,2021-11-12,1.0452,1.1783,0,-0.02,0.25,0.59,3.18,5.23,7.22,18.33,4.15,18.95,5.2568,0.08%
556,557,011281,华宝双债增强债券C,2021-11-15,1.0330,1.0330,0.16,0.89,1.35,1.25,3.18,,,,,3.30,3.13,0.00%
557,558,000107,富国稳健增强债券A/B,2021-11-15,1.2690,1.6120,0.08,0.48,0.24,1.60,3.17,6.09,13.75,21.96,6.09,74.75,5.8315,0.08%
558,559,000931,国寿安保尊益信用纯债债券,2021-11-12,1.1224,1.3324,0.01,0.08,0.73,0.98,3.17,5.88,11.22,18.01,4.90,37.09,5.9567,0.06%
559,560,004118,博时裕鹏纯债债券,2021-11-15,1.0508,1.2845,0.04,0.09,0.55,1.37,3.17,5.55,9.46,13.22,4.94,30.86,5.4996,0.08%
560,561,161015,富国天盈债券(LOF)C,2021-11-15,1.1803,1.8824,0.05,0.21,0.56,0.95,3.16,5.99,13.02,20.56,6.11,100.47,5.9262,0.00%
561,562,100018,富国天利增长债券,2021-11-15,1.3665,2.7175,0.07,0.17,0.76,1.03,3.16,5.77,11.84,18.77,5.70,314.25,5.6250,0.12%
562,563,270029,广发聚财信用债券A,2021-11-15,1.1750,1.6760,-0.17,-0.76,-0.42,-0.93,3.16,3.89,6.25,11.06,3.62,76.70,4.2426,0.08%
563,564,009290,富国添享一年持有期债券A,2021-11-15,1.0718,1.0718,0.06,0.07,0.45,0.60,3.16,5.44,,,5.37,7.18,,0.03%
564,565,006572,宝盈盈泰纯债债券C,2021-11-12,1.1430,1.1950,0.02,0.06,0.63,1.12,3.15,4.15,7.79,,4.38,13.76,4.2978,0.00%
565,566,008798,国金惠安利率债A,2021-11-15,1.0231,1.0231,0.15,-0.09,0.63,0.66,3.15,5.69,,,3.84,2.31,5.4718,0.06%
566,567,004333,金鹰元盛债券型发起式E,2021-11-12,1.2480,1.4490,0,0,0.97,0.97,3.14,5.49,13.56,16.66,4.96,36.62,5.4054,0.06%
567,568,007969,西部利得得尊纯债C,2021-11-12,1.1224,1.2424,0.04,0.06,0.60,0.85,3.14,4.64,10.44,,4.76,10.66,4.7777,0.00%
568,569,004127,鹏华丰康债券,2021-11-12,1.1365,1.2811,0.02,0,0.78,1,3.13,5.46,11.50,18.68,5.08,30.21,5.5932,0.08%
569,570,165314,建信信用增强债券(LOF)C,2021-11-12,1.4490,1.4490,0.07,0.21,0.56,1.12,3.13,6.15,11.03,17.61,6.15,38.53,6.1539,0.00%
570,571,004322,创金合信尊隆纯债债券A,2021-11-12,1.0594,1.1887,0.03,0.13,0.64,0.93,3.12,5.32,7.91,11.43,5.15,19.81,5.4216,0.08%
571,572,000037,广发景宁债券A,2021-11-15,1.0669,1.0693,0.07,0.08,0.97,0.92,3.11,6.64,,,5.29,6.95,6.5454,0.08%
572,573,003547,鹏华丰禄债券,2021-11-12,1.0620,1.3030,0.04,0.08,0.82,1.30,3.11,4.80,12.43,20.82,4.81,33.60,4.9450,0.08%
573,574,350006,天治稳健双盈债券,2021-11-15,1.2635,2.0626,-0.20,-0.16,-0.13,2.17,3.10,5.65,8.66,15.37,3.57,115.96,5.6056,0.00%
574,575,009021,鹏华丰诚债券A,2021-11-12,1.0617,1.0617,0.02,0.06,0.76,0.91,3.10,5,,,5.40,6.17,5.2126,0.08%
575,576,010097,博远鑫享三个月债券C,2021-11-12,1.0802,1.0802,0.06,0.32,0.68,0.08,3.10,7.65,,,5.62,8.02,,0.00%
576,577,161716,招商双债增强债券(LOF)C,2021-11-15,1.4010,1.54,0.07,0.07,0.79,0.86,3.09,5.82,10.14,17.63,5.50,63.34,5.8201,0.08%
577,578,004556,南方和元C,2021-11-15,1.01,1.1920,0.10,0.10,0.80,0.80,3.09,4.74,7.95,12.43,4.12,20.67,4.6391,0.00%
